Round,Company Name,Product Number,Service Area Name,Eligibility Points,Bid Quantity,Bid Price ($),Price Point (%),Selection Number
31,Bell,4-158-0,Squamish / Whistler,10,7,42000,,0.293528316
31,Bell,4-159-0,Merritt,3,7,8800,,0.914916977
31,Bell,4-160-0,Kamloops,20,7,77000,,0.101100687
31,Bell,4-161-1,Ashcroft,2,7,5500,,0.906195364
31,Bell,4-162-0,Salmon Arm,9,7,29000,,0.491902036
31,Bell,4-163-0,Golden,1,7,3300,,0.236990979
31,Bell,4-164-1,Williams Lake,2,7,6600,,0.094374202
31,Bell,4-165-0,Quesnel / Red Bluff,4,5,284000,,0.216580525
31,Bell,4-165-1,Quesnel / Red Bluff,1,2,1100,,0.979296434
31,Bell,4-166-0,Skeena,10,5,566000,,0.043128902
31,Bell,4-166-1,Skeena,2,3,5500,,0.402017531
31,Bell,4-167-0,Prince George,20,7,53000,,0.553079349
31,Bell,4-168-0,Smithers,6,5,405000,,0.584422377
31,Bell,4-168-1,Smithers,1,2,3300,,0.657841734
31,Bell,4-169-0,Dawson Creek,10,5,675000,,0.385170691
31,Bell,4-170-0,Yukon,6,2,258000,,0.051178335
31,Bell,4-171-0,Nunavut,6,2,380000,,0.936098027
31,Bell,4-172-0,Northwest Territories,7,2,303000,,0.642152291
32,Huron Tel,4-081-1,Kincardine,20,2,538000,,0.906376644
32,Huron Tel,4-082-0,Listowel / Goderich,10,2,234000,100.00%,0.657532111
32,NE&W SPC,4-067-0,Cornwall,10,0,84000,100.00%,0.01755918
32,NE&W SPC,4-069-0,Gananoque,2,2,206000,,0.920154361
32,NE&W SPC,4-071-0,Napanee,7,0,192000,100.00%,0.281312963
32,NE&W SPC,4-072-0,Belleville,30,0,587000,100.00%,0.243745484
32,NE&W SPC,4-073-0,Cobourg,10,2,491000,,0.792600459
32,NE&W SPC,4-074-0,Peterborough,40,1,2152000,100.00%,0.973430219
32,NE&W SPC,4-075-0,Lindsay,8,1,467000,100.00%,0.319717695
32,NE&W SPC,4-078-0,Alliston,20,1,514000,100.00%,0.650281757
32,NE&W SPC,4-079-0,Guelph / Kitchener,150,1,557000,,0.622378712
32,NE&W SPC,4-080-0,Fergus,5,4,334000,,0.978592806
32,NE&W SPC,4-081-1,Kincardine,20,4,538000,,0.290955955
32,NE&W SPC,4-082-0,Listowel / Goderich,10,1,234000,,0.326767998
32,NE&W SPC,4-086-0,London / Woodstock / St. Thomas,150,3,535000,100.00%,0.462395165
32,NE&W SPC,4-087-0,Brantford,30,3,120000,100.00%,0.606305811
32,NE&W SPC,4-088-0,Stratford,9,5,36000,,0.23676378
32,NE&W SPC,4-090-0,Windsor / Leamington,90,1,3481000,100.00%,0.233080987
32,NE&W SPC,4-092-0,Sarnia,20,1,303000,,0.406445028
32,NE&W SPC,4-093-0,Strathroy,8,4,27000,,0.684540399
32,Rogers,4-001-0,St. John's,60,4,183000,,0.364592621
32,Rogers,4-002-0,Placentia,3,4,9700,,0.227303356
32,Rogers,4-003-0,Gander / Grand Falls / Windsor,20,4,91000,,0.517257713
32,Rogers,4-004-0,Corner Brook / Stephenville,10,4,49000,,0.560181307
32,Rogers,4-005-0,Labrador,5,2,107000,,0.52555376
32,Rogers,4-006-0,Charlottetown,20,4,54000,,0.515476054
32,Rogers,4-007-0,Summerside,8,4,27000,,0.649541917
32,Rogers,4-008-0,Yarmouth,9,4,31000,,0.2395124
32,Rogers,4-009-0,Bridgewater / Kentville,20,5,87000,,0.226243381
32,Rogers,4-010-0,Halifax,90,4,312000,,0.200082384
32,Rogers,4-011-0,Truro,10,5,36000,,0.93672499
32,Rogers,4-012-0,Amherst,6,4,19000,,0.472535517
32,Rogers,4-013-0,Antigonish / New Glasgow,10,5,44000,,0.521657102
32,Rogers,4-014-0,Sydney,20,4,74000,,0.769572081
32,Rogers,4-015-0,Saint John,30,6,114000,,0.311223968
32,Rogers,4-016-0,St. Stephen,4,6,17000,,0.390218219
32,Rogers,4-017-0,Fredericton,40,6,130000,,0.169243686
32,Rogers,4-018-0,Moncton,40,6,141000,,0.503909331
32,Rogers,4-019-0,Miramichi / Bathurst,30,6,97000,,0.510990674
32,Rogers,4-020-0,Grand Falls,4,6,17000,,0.336061615
32,Rogers,4-021-0,Edmundston,5,4,18000,,0.763739925
32,Rogers,4-022-0,Campbellton,5,6,18000,,0.127240032
32,Rogers,4-023-0,Matane,20,10,63000,,0.923520216
32,Rogers,4-024-0,Mont-Joli,6,6,27000,,0.200740483
32,Rogers,4-025-0,Rimouski,10,6,49000,,0.589477652
32,Rogers,4-026-0,Rivière-du-Loup,10,6,52000,,0.259478741
32,Rogers,4-027-0,La Malbaie,5,6,16000,,0.212724666
32,Rogers,4-028-0,Chicoutimi-Jonquière,50,6,312000,,0.346052717
32,Rogers,4-029-0,Montmagny,10,6,40000,,0.023657853
32,Rogers,4-030-0,Québec,200,3,647000,,0.851809391
32,Rogers,4-031-0,Sainte-Marie,9,6,303000,,0.108492203
32,Rogers,4-032-0,Saint-Georges,10,6,385000,,0.628920808
32,Rogers,4-033-0,Lac-Mégantic,4,6,88000,,0.000768542
32,Rogers,4-034-0,Thetford Mines,7,6,170000,,0.734419654
32,Rogers,4-035-0,Plessisville,4,6,107000,,0.492053052
32,Rogers,4-036-0,La Tuque,3,6,27000,,0.636048966
32,Rogers,4-037-0,Trois-Rivières,60,7,547000,,0.169018793
32,Rogers,4-038-0,Louiseville,4,6,154000,,0.944471324
32,Rogers,4-039-0,Asbestos,5,6,140000,,0.576900724
32,Rogers,4-040-0,Victoriaville,10,6,178000,,0.437893891
32,Rogers,4-041-0,Coaticook,2,6,7700,,0.248367632
32,Rogers,4-042-0,Sherbrooke,50,7,180000,,0.219091062
32,Rogers,4-043-0,Windsor,3,6,250000,,0.545983574
32,Rogers,4-044-0,Drummondville,20,8,262000,,0.06126624
32,Rogers,4-045-0,Cowansville,5,5,21000,,0.382425667
32,Rogers,4-046-0,Farnham,5,6,21000,,0.852712
32,Rogers,4-047-0,Granby,20,5,161000,,0.110824637
32,Rogers,4-048-0,St-Hyacinthe,20,6,157000,,0.936499488
32,Rogers,4-049-0,Sorel,10,5,33000,,0.768987876
32,Rogers,4-050-0,Joliette,30,4,91000,,0.989910141
32,Rogers,4-051-0,Montréal,3370,4,11107000,,0.928508896
32,Rogers,4-052-0,Sainte-Agathe-des-Monts,10,6,48000,,0.635397765
32,Rogers,4-053-0,Hawkesbury,10,6,51000,,0.45814336
32,Rogers,4-054-0,Mont-Laurier / Maniwaki,8,6,28000,,0.944420085
32,Rogers,4-055-0,Ottawa,480,3,1599000,,0.223364552
32,Rogers,4-056-0,Pembroke,10,6,118000,,0.718694407
32,Rogers,4-057-0,Arnprior / Renfrew,5,5,22000,,0.671536942
32,Rogers,4-058-0,Rouyn-Noranda,7,6,28000,,0.67548247
32,Rogers,4-059-0,Notre-Dame-du-Nord,3,6,8800,,0.226453067
32,Rogers,4-060-0,La Sarre,3,6,13000,,0.382784637
32,Rogers,4-061-0,Amos,4,5,57000,,0.949813216
32,Rogers,4-062-0,Val-d'Or,8,5,514000,,0.021299253
32,Rogers,4-063-0,Roberval / Saint-Félicien,10,6,46000,,0.026598535
32,Rogers,4-064-0,Baie-Comeau,7,6,25000,,0.02466631
32,Rogers,4-065-0,Port-Cartier / Sept-Îles,8,10,70000,,0.814152161
32,Rogers,4-066-0,Chibougamau,8,5,262000,,0.901971043
32,Rogers,4-067-0,Cornwall,10,4,84000,,0.126934834
32,Rogers,4-068-0,Brockville,10,6,469000,,0.047072512
32,Rogers,4-069-0,Gananoque,2,5,206000,,0.699641096
32,Rogers,4-070-0,Kingston,40,6,1062000,,0.730921423
32,Rogers,4-071-0,Napanee,7,6,192000,,0.915079454
32,Rogers,4-072-0,Belleville,30,5,587000,,0.905888294
32,Rogers,4-073-0,Cobourg,10,6,491000,,0.174205421
32,Rogers,4-074-0,Peterborough,40,6,2152000,,0.620334694
32,Rogers,4-075-0,Lindsay,8,6,467000,,0.044560051
32,Rogers,4-076-0,Minden,4,6,13000,,0.284806455
32,Rogers,4-077-0,Toronto,5440,3,19738000,,0.645486441
32,Rogers,4-078-0,Alliston,20,6,514000,,0.566617314
32,Rogers,4-079-0,Guelph / Kitchener,150,4,557000,,0.820855218
32,Rogers,4-080-0,Fergus,5,5,334000,,0.38721382
32,Rogers,4-081-0,Kincardine,30,5,973000,,0.058713315
32,Rogers,4-082-0,Listowel / Goderich,10,5,234000,,0.338538984
32,Rogers,4-083-0,Fort Erie,5,5,72000,,0.700860745
32,Rogers,4-084-0,Niagara / St. Catharines,80,6,494000,,0.835614351
32,Rogers,4-085-0,Haldimand / Dunnville,6,1,24000,,0.97149886
32,Rogers,4-086-0,London / Woodstock / St. Thomas,150,4,535000,,0.344548714
32,Rogers,4-087-0,Brantford,30,2,120000,,0.912347259
32,Rogers,4-088-0,Stratford,9,5,36000,,0.392133198
32,Rogers,4-089-0,Chatham,10,6,506000,,0.272076198
32,Rogers,4-090-0,Windsor / Leamington,90,4,3481000,,0.925609668
32,Rogers,4-091-0,Wallaceburg,5,6,258000,,0.616884869
32,Rogers,4-092-0,Sarnia,20,4,303000,,0.220683838
32,Rogers,4-093-0,Strathroy,8,6,27000,,0.435971833
32,Rogers,4-094-0,Barrie,80,4,252000,,0.197964502
32,Rogers,4-095-0,Midland,8,5,31000,,0.616337243
32,Rogers,4-096-0,Gravenhurst / Bracebridge,10,6,36000,,0.698758614
32,Rogers,4-097-0,North Bay,20,5,1089000,,0.6622375
32,Rogers,4-098-1,Parry Sound,3,5,9900,,0.074532877
32,Rogers,4-099-0,Elliot Lake,5,5,17000,,0.468946818
32,Rogers,4-100-0,Sudbury,40,5,141000,,0.495687414
32,Rogers,4-101-0,Kirkland Lake,6,4,19000,,0.162791506
32,Rogers,4-102-0,Timmins,7,4,27000,,0.860035021
32,Rogers,4-103-0,Kapuskasing,6,4,21000,,0.57599138
32,Rogers,4-104-0,Kenora / Sioux Lookout,10,5,722000,,0.61653729
32,Rogers,4-105-0,Iron Bridge,3,5,227000,,0.276761486
32,Rogers,4-106-0,Sault Ste. Marie,10,4,46000,,0.173541142
32,Rogers,4-107-0,Marathon,4,5,250000,,0.894649045
32,Rogers,4-108-0,Thunder Bay,30,5,1594000,,0.314114943
32,Rogers,4-109-0,Fort Frances,3,5,206000,,0.075031731
32,Rogers,4-110-0,Steinbach,10,5,41000,,0.194381957
32,Rogers,4-111-0,Winnipeg,180,6,594000,,0.167158247
32,Rogers,4-112-1,Lac du Bonnet,7,5,24000,,0.40156018
32,Rogers,4-113-0,Morden / Winkler,9,6,29000,,0.790762173
32,Rogers,4-114-0,Brandon,20,6,59000,,0.527851042
32,Rogers,4-115-0,Portage la Prairie,4,5,24000,,0.348731301
32,Rogers,4-116-0,Dauphin,10,6,65000,,0.718980964
32,Rogers,4-117-0,Creighton / Flin Flon,4,5,187000,,0.507091373
32,Rogers,4-118-0,Thompson,9,1,54000,,0.019897993
32,Rogers,4-119-0,Estevan,8,7,26000,,0.295855848
32,Rogers,4-120-0,Weyburn,4,7,14000,,0.468129971
32,Rogers,4-121-0,Moose Jaw,9,4,31000,,0.747083748
32,Rogers,4-122-0,Swift Current,8,6,27000,,0.114782821
32,Rogers,4-123-0,Yorkton,10,6,36000,,0.798563997
32,Rogers,4-124-0,Regina,60,5,186000,,0.276155345
32,Rogers,4-125-0,Saskatoon,70,5,219000,,0.153968723
32,Rogers,4-126-0,Watrous,5,5,22000,,0.00148598
32,Rogers,4-127-0,Battleford,20,5,57000,,0.553921618
32,Rogers,4-128-0,Prince Albert,20,5,74000,,0.264634586
32,Rogers,4-129-0,Lloydminster,6,7,21000,,0.108035695
32,Rogers,4-130-0,Northern Saskatchewan,6,5,77000,,0.697305828
32,Rogers,4-131-0,Medicine Hat / Brooks,20,6,61000,,0.142663583
32,Rogers,4-132-0,Lethbridge,40,6,136000,,0.666917254
32,Rogers,4-133-0,Stettler / Oyen / Wainwright,9,6,90000,,0.654369012
32,Rogers,4-134-0,High River,20,6,68000,,0.068103868
32,Rogers,4-135-0,Strathmore,8,6,26000,,0.557743571
32,Rogers,4-136-0,Calgary,470,2,1559000,,0.240511165
32,Rogers,4-137-0,Red Deer,40,6,148000,,0.356168873
32,Rogers,4-138-0,Wetaskiwin / Ponoka,9,6,31000,,0.251891353
32,Rogers,4-139-0,Camrose,7,6,72000,,0.62931176
32,Rogers,4-140-0,Vegreville,3,6,8800,,0.166216736
32,Rogers,4-141-0,Edmonton,440,7,1459000,,0.018519543
32,Rogers,4-142-0,Edson / Hinton,8,6,28000,,0.057096081
32,Rogers,4-143-0,Bonnyville,10,6,48000,,0.308301231
32,Rogers,4-144-0,Whitecourt,6,6,19000,,0.722440219
32,Rogers,4-145-0,Barrhead,4,6,14000,,0.643177736
32,Rogers,4-146-0,Fort McMurray,10,6,42000,,0.096185233
32,Rogers,4-147-0,Peace River,10,3,915000,,0.34962682
32,Rogers,4-148-0,Grande Prairie,20,6,69000,,0.612946753
32,Rogers,4-149-0,East Kootenay,10,1,35000,,0.385674465
32,Rogers,4-150-0,West Kootenay,10,3,44000,,0.249704812
32,Rogers,4-151-0,Kelowna,80,1,260000,,0.095292824
32,Rogers,4-152-0,Vancouver,2110,3,6971000,,0.138019611
32,Rogers,4-153-0,Hope,4,2,15000,,0.666021594
32,Rogers,4-154-0,Victoria,100,3,328000,,0.991941315
32,Rogers,4-155-0,Nanaimo,40,3,140000,,0.234428054
32,Rogers,4-156-0,Courtenay,20,3,1274000,,0.26276337
32,Rogers,4-157-0,Powell River,5,2,345000,,0.425903588
32,Rogers,4-158-0,Squamish / Whistler,10,2,42000,,0.37572337
32,Rogers,4-159-0,Merritt,3,4,8800,,0.216300232
32,Rogers,4-160-0,Kamloops,20,1,77000,,0.647226666
32,Rogers,4-161-0,Ashcroft,3,4,227000,,0.043518781
32,Rogers,4-162-0,Salmon Arm,9,1,29000,,0.086940131
32,Rogers,4-163-0,Golden,1,1,3300,,0.483318894
32,Rogers,4-164-0,Williams Lake,7,4,460000,,0.347860461
32,Rogers,4-165-0,Quesnel / Red Bluff,4,4,313000,,0.1114556
32,Rogers,4-166-0,Skeena,10,3,623000,,0.722114808
32,Rogers,4-167-0,Prince George,20,4,53000,,0.405491652
32,Rogers,4-168-0,Smithers,6,4,446000,,0.417930469
32,Rogers,4-169-0,Dawson Creek,10,4,743000,,0.509366822
32,Rogers,4-170-0,Yukon,6,3,284000,,0.955489457
32,Rogers,4-171-0,Nunavut,6,3,418000,,0.48470677
32,Rogers,4-172-0,Northwest Territories,7,3,334000,,0.830412262
32,Indigitel,4-076-0,Minden,4,1,13000,,0.878706235
32,Indigitel,4-153-0,Hope,4,1,15000,,0.073382787
32,Cooptel,4-043-0,Windsor,3,3,250000,,0.698275262
32,Cooptel,4-044-0,Drummondville,20,3,262000,100.00%,0.712771334
32,Cooptel,4-047-0,Granby,20,3,161000,,0.050984215
32,Cooptel,4-048-0,St-Hyacinthe,20,0,142000,0.00%,0.653848638
32,NWIC,4-085-0,Haldimand / Dunnville,6,2,24000,,0.767257652
32,Bruce Telecom,4-081-1,Kincardine,20,4,538000,,0.801354472
32,SaskTel,4-121-0,Moose Jaw,9,5,31000,,0.989019763
32,SaskTel,4-122-0,Swift Current,8,5,27000,,0.574207133
