Round,Product Number,Service Area Name,Supply,Aggregate Demand,Company Name,Processed Demand,Requested Demand Change Applied?,Processed Demand Detail,Posted Price,Next Round Clock Price,Increment (%)
1,4-072-0,Belleville,25,40,TELUS,10,,,101000,112000,10.89
1,4-073-0,Cobourg,25,42,TELUS,10,,,33000,37000,12.12
1,4-074-0,Peterborough,25,37,TELUS,10,,,108000,119000,10.18
1,4-075-0,Lindsay,25,28,TELUS,10,,,23000,26000,13.04
1,4-076-0,Minden,25,22,TELUS,10,,,11000,13000,18.18
1,4-077-0,Toronto,25,27,TELUS,8,,,16311000,17943000,10
1,4-078-0,Alliston,25,36,TELUS,10,,,66000,73000,10.6
1,4-079-0,Guelph / Kitchener,25,26,TELUS,5,,,460000,506000,10
1,4-080-0,Fergus,25,36,TELUS,10,,,15000,17000,13.33
1,4-081-0,Kincardine,5,29,TELUS,5,,,95000,105000,10.52
1,4-081-1,Kincardine,20,16,TELUS,5,,,55000,61000,10.9
1,4-082-0,Listowel / Goderich,25,32,TELUS,10,,,43000,48000,11.62
1,4-083-0,Fort Erie,25,23,TELUS,10,,,16000,18000,12.5
1,4-084-0,Niagara / St. Catharines,25,28,TELUS,10,,,227000,250000,10.13
1,4-085-0,Haldimand / Dunnville,25,27,TELUS,10,,,19000,21000,10.52
1,4-086-0,London / Woodstock / St. Thomas,25,27,TELUS,5,,,441000,486000,10.2
1,4-087-0,Brantford,25,29,TELUS,10,,,90000,99000,10
1,4-088-0,Stratford,25,27,TELUS,10,,,26000,29000,11.53
1,4-089-0,Chatham,25,34,TELUS,10,,,35000,39000,11.42
1,4-090-0,Windsor / Leamington,25,32,TELUS,6,,,261000,288000,10.34
1,4-091-0,Wallaceburg,25,27,TELUS,10,,,16000,18000,12.5
1,4-092-0,Sarnia,25,39,TELUS,10,,,63000,70000,11.11
1,4-093-0,Strathroy,25,25,TELUS,10,,,24000,27000,12.5
1,4-094-0,Barrie,25,25,TELUS,10,,,229000,252000,10.04
1,4-095-0,Midland,25,28,TELUS,10,,,25000,28000,12
1,4-096-0,Gravenhurst / Bracebridge,25,21,TELUS,10,,,32000,36000,12.5
1,4-097-0,North Bay,5,19,TELUS,5,,,53000,59000,11.32
1,4-097-1,North Bay,20,5,TELUS,5,,,7000,7700,10
1,4-098-0,Parry Sound,5,15,TELUS,5,,,11000,13000,18.18
1,4-098-1,Parry Sound,20,5,TELUS,5,,,9000,9900,10
1,4-099-0,Elliot Lake,25,19,TELUS,10,,,15000,17000,13.33
1,4-100-0,Sudbury,25,28,TELUS,10,,,116000,128000,10.34
1,4-101-0,Kirkland Lake,25,24,TELUS,10,,,17000,19000,11.76
1,4-102-0,Timmins,25,28,TELUS,10,,,21000,24000,14.28
1,4-103-0,Kapuskasing,5,9,TELUS,5,,,19000,21000,10.52
1,4-103-1,Kapuskasing,20,5,TELUS,5,,,14000,16000,14.28
1,4-104-0,Kenora / Sioux Lookout,5,18,TELUS,5,,,33000,37000,12.12
1,4-104-1,Kenora / Sioux Lookout,20,9,TELUS,5,,,4000,4400,10
1,4-105-0,Iron Bridge,5,17,TELUS,5,,,10000,11000,10
1,4-105-1,Iron Bridge,20,10,TELUS,5,,,6000,6600,10
1,4-106-0,Sault Ste. Marie,25,15,TELUS,10,,,41000,46000,12.19
1,4-107-0,Marathon,5,20,TELUS,5,,,13000,15000,15.38
1,4-107-1,Marathon,20,9,TELUS,5,,,3000,3300,10
1,4-108-0,Thunder Bay,5,20,TELUS,5,,,79000,87000,10.12
1,4-108-1,Thunder Bay,20,5,TELUS,5,,,2000,2200,10
1,4-109-0,Fort Frances,5,20,TELUS,5,,,10000,11000,10
1,4-109-1,Fort Frances,20,5,TELUS,5,,,1000,1100,10
1,4-110-0,Steinbach,25,30,TELUS,10,,,33000,37000,12.12
1,4-111-0,Winnipeg,25,22,TELUS,5,,,540000,594000,10
1,4-112-0,Lac du Bonnet,5,15,TELUS,5,,,30000,33000,10
1,4-112-1,Lac du Bonnet,20,5,TELUS,5,,,21000,24000,14.28
1,4-113-0,Morden / Winkler,25,21,TELUS,10,,,26000,29000,11.53
1,4-114-0,Brandon,25,21,TELUS,8,,,53000,59000,11.32
1,4-115-0,Portage la Prairie,25,28,TELUS,10,,,11000,13000,18.18
1,4-116-0,Dauphin,25,28,TELUS,10,,,39000,43000,10.25
1,4-117-0,Creighton / Flin Flon,5,15,TELUS,5,,,11000,13000,18.18
1,4-117-1,Creighton / Flin Flon,20,9,TELUS,5,,,1000,1100,10
1,4-118-0,Thompson,5,11,TELUS,5,,,26000,29000,11.53
1,4-118-1,Thompson,20,9,TELUS,5,,,6000,6600,10
1,4-119-0,Estevan,25,27,TELUS,10,,,23000,26000,13.04
1,4-120-0,Weyburn,25,27,TELUS,10,,,12000,14000,16.66
1,4-121-0,Moose Jaw,25,26,TELUS,10,,,28000,31000,10.71
1,4-122-0,Swift Current,25,28,TELUS,10,,,24000,27000,12.5
1,4-123-0,Yorkton,25,28,TELUS,10,,,32000,36000,12.5
1,4-124-0,Regina,25,25,TELUS,10,,,169000,186000,10.05
1,4-125-0,Saskatoon,25,25,TELUS,10,,,199000,219000,10.05
1,4-126-0,Watrous,25,29,TELUS,10,,,14000,16000,14.28
1,4-127-0,Battleford,25,26,TELUS,10,,,51000,57000,11.76
1,4-128-0,Prince Albert,25,27,TELUS,10,,,67000,74000,10.44
1,4-129-0,Lloydminster,25,23,TELUS,9,,,19000,21000,10.52
1,4-130-0,Northern Saskatchewan,5,20,TELUS,5,,,19000,21000,10.52
1,4-130-1,Northern Saskatchewan,20,7,TELUS,5,,,4000,4400,10
1,4-131-0,Medicine Hat / Brooks,25,21,TELUS,7,,,55000,61000,10.9
1,4-132-0,Lethbridge,25,21,TELUS,7,,,123000,136000,10.56
1,4-133-0,Stettler / Oyen / Wainwright,25,21,TELUS,8,,,26000,29000,11.53
1,4-134-0,High River,25,21,TELUS,8,,,61000,68000,11.47
1,4-135-0,Strathmore,25,21,TELUS,8,,,23000,26000,13.04
1,4-136-0,Calgary,25,22,TELUS,7,,,1417000,1559000,10.02
1,4-137-0,Red Deer,25,21,TELUS,7,,,134000,148000,10.44
1,4-138-0,Wetaskiwin / Ponoka,25,21,TELUS,8,,,28000,31000,10.71
1,4-139-0,Camrose,25,21,TELUS,8,,,20000,22000,10
1,4-140-0,Vegreville,25,21,TELUS,8,,,8000,8800,10
1,4-142-0,Edson / Hinton,25,21,TELUS,8,,,25000,28000,12
1,4-143-0,Bonnyville,25,21,TELUS,7,,,43000,48000,11.62
1,4-144-0,Whitecourt,25,21,TELUS,8,,,17000,19000,11.76
1,4-145-0,Barrhead,25,21,TELUS,8,,,12000,14000,16.66
1,4-146-0,Fort McMurray,25,21,TELUS,7,,,38000,42000,10.52
1,4-147-0,Peace River,5,15,TELUS,5,,,44000,49000,11.36
1,4-147-1,Peace River,20,3,TELUS,3,,,28000,31000,10.71
1,4-148-0,Grande Prairie,25,28,TELUS,8,,,56000,62000,10.71
1,4-149-0,East Kootenay,25,20,TELUS,3,,,31000,35000,12.9
1,4-150-0,West Kootenay,25,20,TELUS,5,,,40000,44000,10
1,4-151-0,Kelowna,25,20,TELUS,5,,,236000,260000,10.16
1,4-152-0,Vancouver,25,21,TELUS,7,,,6337000,6971000,10
1,4-153-0,Hope,25,16,TELUS,6,,,13000,15000,15.38
1,4-154-0,Victoria,25,20,TELUS,2,,,298000,328000,10.06
1,4-155-0,Nanaimo,25,20,TELUS,2,,,127000,140000,10.23
1,4-156-0,Courtenay,5,13,TELUS,4,,,61000,68000,11.47
1,4-157-0,Powell River,5,13,TELUS,5,,,14000,16000,14.28
1,4-157-1,Powell River,20,10,TELUS,1,,,2000,2200,10
1,4-158-0,Squamish / Whistler,25,23,TELUS,4,,,38000,42000,10.52
1,4-159-0,Merritt,25,15,TELUS,4,,,8000,8800,10
1,4-160-0,Kamloops,25,20,TELUS,7,,,70000,77000,10
1,4-161-0,Ashcroft,5,13,TELUS,4,,,8000,8800,10
1,4-162-0,Salmon Arm,25,15,TELUS,7,,,26000,29000,11.53
1,4-163-0,Golden,25,16,TELUS,7,,,3000,3300,10
1,4-164-0,Williams Lake,5,13,TELUS,4,,,20000,22000,10
1,4-169-0,Dawson Creek,5,10,TELUS,1,,,35000,39000,11.42
1,4-170-0,Yukon,5,11,TELUS,5,,,18000,20000,11.11
1,4-170-1,Yukon,20,14,TELUS,5,,,1000,1100,10
1,4-171-0,Nunavut,5,10,TELUS,5,,,18000,20000,11.11
1,4-171-1,Nunavut,20,9,TELUS,5,,,1000,1100,10
1,4-172-0,Northwest Territories,5,11,TELUS,5,,,21000,24000,14.28
1,4-172-1,Northwest Territories,20,18,TELUS,5,,,1000,1100,10
1,4-156-0,Courtenay,5,13,City West,1,,,61000,68000,11.47
1,4-156-1,Courtenay,20,9,City West,9,,,12000,14000,16.66
1,4-157-0,Powell River,5,13,City West,1,,,14000,16000,14.28
1,4-157-1,Powell River,20,10,City West,9,,,2000,2200,10
1,4-165-1,Quesnel / Red Bluff,20,6,City West,6,,,1000,1100,10
1,4-166-0,Skeena,5,9,City West,1,,,29000,32000,10.34
1,4-166-1,Skeena,20,9,City West,9,,,5000,5500,10
1,4-168-0,Smithers,5,10,City West,1,,,19000,21000,10.52
1,4-168-1,Smithers,20,11,City West,9,,,3000,3300,10
1,4-170-0,Yukon,5,11,City West,1,,,18000,20000,11.11
1,4-170-1,Yukon,20,14,City West,9,,,1000,1100,10
1,4-172-0,Northwest Territories,5,11,City West,1,,,21000,24000,14.28
1,4-172-1,Northwest Territories,20,18,City West,9,,,1000,1100,10
1,4-104-0,Kenora / Sioux Lookout,5,18,Tbaytel,3,,,33000,37000,12.12
1,4-105-0,Iron Bridge,5,17,Tbaytel,5,,,10000,11000,10
1,4-105-1,Iron Bridge,20,10,Tbaytel,3,,,6000,6600,10
1,4-107-0,Marathon,5,20,Tbaytel,5,,,13000,15000,15.38
1,4-108-0,Thunder Bay,5,20,Tbaytel,5,,,79000,87000,10.12
1,4-109-0,Fort Frances,5,20,Tbaytel,5,,,10000,11000,10
1,4-026-0,Rivière-du-Loup,25,28,Vidéotron,7,,,42000,47000,11.9
1,4-028-0,Chicoutimi-Jonquière,25,36,Vidéotron,5,,,142000,157000,10.56
1,4-030-0,Québec,25,25,Vidéotron,5,,,588000,647000,10.03
1,4-045-0,Cowansville,25,25,Vidéotron,5,,,15000,17000,13.33
1,4-051-0,Montréal,25,25,Vidéotron,5,,,10097000,11107000,10
1,4-052-0,Sainte-Agathe-des-Monts,25,27,Vidéotron,6,,,39000,43000,10.25
1,4-053-0,Hawkesbury,25,28,Vidéotron,7,,,33000,37000,12.12
1,4-054-0,Mont-Laurier / Maniwaki,25,25,Vidéotron,5,,,25000,28000,12
1,4-055-0,Ottawa,25,22,Vidéotron,5,,,1453000,1599000,10.04
1,4-056-0,Pembroke,25,38,Vidéotron,7,,,42000,47000,11.9
1,4-058-0,Rouyn-Noranda,25,26,Vidéotron,6,,,22000,25000,13.63
1,4-059-0,Notre-Dame-du-Nord,25,25,Vidéotron,5,,,8000,8800,10
1,4-060-0,La Sarre,25,27,Vidéotron,7,,,10000,11000,10
1,4-063-0,Roberval / Saint-Félicien,25,26,Vidéotron,5,,,30000,33000,10
1,4-067-0,Cornwall,25,34,Vidéotron,9,,,36000,40000,11.11
1,4-069-0,Gananoque,25,43,Vidéotron,8,,,7000,7700,10
1,4-071-0,Napanee,25,39,Vidéotron,8,,,22000,25000,13.63
1,4-072-0,Belleville,25,40,Vidéotron,8,,,101000,112000,10.89
1,4-073-0,Cobourg,25,42,Vidéotron,8,,,33000,37000,12.12
1,4-077-0,Toronto,25,27,Vidéotron,8,,,16311000,17943000,10
1,4-078-0,Alliston,25,36,Vidéotron,8,,,66000,73000,10.6
1,4-079-0,Guelph / Kitchener,25,26,Vidéotron,8,,,460000,506000,10
1,4-080-0,Fergus,25,36,Vidéotron,8,,,15000,17000,13.33
1,4-085-0,Haldimand / Dunnville,25,27,Vidéotron,8,,,19000,21000,10.52
1,4-086-0,London / Woodstock / St. Thomas,25,27,Vidéotron,8,,,441000,486000,10.2
1,4-087-0,Brantford,25,29,Vidéotron,9,,,90000,99000,10
1,4-092-0,Sarnia,25,39,Vidéotron,8,,,63000,70000,11.11
1,4-094-0,Barrie,25,25,Vidéotron,8,,,229000,252000,10.04
1,4-095-0,Midland,25,28,Vidéotron,8,,,25000,28000,12
1,4-110-0,Steinbach,25,30,Vidéotron,9,,,33000,37000,12.12
1,4-111-0,Winnipeg,25,22,Vidéotron,7,,,540000,594000,10
1,4-115-0,Portage la Prairie,25,28,Vidéotron,7,,,11000,13000,18.18
1,4-116-0,Dauphin,25,28,Vidéotron,7,,,39000,43000,10.25
1,4-136-0,Calgary,25,22,Vidéotron,7,,,1417000,1559000,10.02
1,4-141-0,Edmonton,25,22,Vidéotron,8,,,1326000,1459000,10.03
1,4-149-0,East Kootenay,25,20,Vidéotron,9,,,31000,35000,12.9
1,4-150-0,West Kootenay,25,20,Vidéotron,5,,,40000,44000,10
1,4-151-0,Kelowna,25,20,Vidéotron,6,,,236000,260000,10.16
1,4-152-0,Vancouver,25,21,Vidéotron,5,,,6337000,6971000,10
1,4-154-0,Victoria,25,20,Vidéotron,5,,,298000,328000,10.06
1,4-155-0,Nanaimo,25,20,Vidéotron,5,,,127000,140000,10.23
1,4-158-0,Squamish / Whistler,25,23,Vidéotron,5,,,38000,42000,10.52
1,4-160-0,Kamloops,25,20,Vidéotron,5,,,70000,77000,10
1,4-167-0,Prince George,25,20,Vidéotron,9,,,48000,53000,10.41
1,4-029-0,Montmagny,25,26,Sogetel,5,,,29000,32000,10.34
1,4-030-0,Québec,25,25,Sogetel,3,,,588000,647000,10.03
1,4-031-0,Sainte-Marie,25,26,Sogetel,5,,,27000,30000,11.11
1,4-032-0,Saint-Georges,25,26,Sogetel,5,,,36000,40000,11.11
1,4-033-0,Lac-Mégantic,25,25,Sogetel,4,,,12000,14000,16.66
1,4-034-0,Thetford Mines,25,24,Sogetel,3,,,21000,24000,14.28
1,4-035-0,Plessisville,25,23,Sogetel,2,,,12000,14000,16.66
1,4-038-0,Louiseville,25,26,Sogetel,5,,,11000,13000,18.18
1,4-039-0,Asbestos,25,27,Sogetel,5,,,15000,17000,13.33
1,4-040-0,Victoriaville,25,26,Sogetel,5,,,29000,32000,10.34
1,4-042-0,Sherbrooke,25,22,Sogetel,5,,,163000,180000,10.42
1,4-043-0,Windsor,25,31,Sogetel,6,,,9000,9900,10
1,4-044-0,Drummondville,25,23,Sogetel,2,,,73000,81000,10.95
1,4-047-0,Granby,25,25,Sogetel,5,,,54000,60000,11.11
1,4-048-0,St-Hyacinthe,25,23,Sogetel,1,,,47000,52000,10.63
1,4-049-0,Sorel,25,21,Sogetel,2,,,30000,33000,10
1,4-152-0,Vancouver,25,21,Novus,1,,,6337000,6971000,10
1,4-001-0,St. John's,25,24,Bell,3,,,166000,183000,10.24
1,4-002-0,Placentia,25,27,Bell,3,,,8000,8800,10
1,4-003-0,Gander / Grand Falls / Windsor,25,27,Bell,3,,,74000,82000,10.81
1,4-004-0,Corner Brook / Stephenville,25,27,Bell,3,,,40000,44000,10
1,4-005-0,Labrador,5,17,Bell,3,,,14000,16000,14.28
1,4-006-0,Charlottetown,25,24,Bell,3,,,49000,54000,10.2
1,4-007-0,Summerside,25,24,Bell,3,,,24000,27000,12.5
1,4-008-0,Yarmouth,25,24,Bell,3,,,28000,31000,10.71
1,4-009-0,Bridgewater / Kentville,25,27,Bell,5,,,71000,79000,11.26
1,4-010-0,Halifax,25,20,Bell,1,,,283000,312000,10.24
1,4-011-0,Truro,25,27,Bell,5,,,29000,32000,10.34
1,4-012-0,Amherst,25,25,Bell,3,,,17000,19000,11.76
1,4-013-0,Antigonish / New Glasgow,25,27,Bell,5,,,36000,40000,11.11
1,4-014-0,Sydney,25,24,Bell,3,,,67000,74000,10.44
1,4-015-0,Saint John,25,29,Bell,5,,,93000,103000,10.75
1,4-016-0,St. Stephen,25,31,Bell,5,,,13000,15000,15.38
1,4-017-0,Fredericton,25,29,Bell,5,,,107000,118000,10.28
1,4-018-0,Moncton,25,29,Bell,5,,,116000,128000,10.34
1,4-019-0,Miramichi / Bathurst,25,29,Bell,5,,,80000,88000,10
1,4-020-0,Grand Falls,25,29,Bell,5,,,13000,15000,15.38
1,4-021-0,Edmundston,25,26,Bell,2,,,14000,16000,14.28
1,4-022-0,Campbellton,25,29,Bell,5,,,14000,16000,14.28
1,4-024-0,Mont-Joli,25,21,Bell,7,,,19000,21000,10.52
1,4-025-0,Rimouski,25,24,Bell,7,,,29000,32000,10.34
1,4-026-0,Rivière-du-Loup,25,28,Bell,5,,,42000,47000,11.9
1,4-027-0,La Malbaie,25,21,Bell,7,,,14000,16000,14.28
1,4-028-0,Chicoutimi-Jonquière,25,36,Bell,5,,,142000,157000,10.56
1,4-029-0,Montmagny,25,26,Bell,7,,,29000,32000,10.34
1,4-030-0,Québec,25,25,Bell,6,,,588000,647000,10.03
1,4-031-0,Sainte-Marie,25,26,Bell,7,,,27000,30000,11.11
1,4-032-0,Saint-Georges,25,26,Bell,7,,,36000,40000,11.11
1,4-033-0,Lac-Mégantic,25,25,Bell,5,,,12000,14000,16.66
1,4-034-0,Thetford Mines,25,24,Bell,5,,,21000,24000,14.28
1,4-035-0,Plessisville,25,23,Bell,5,,,12000,14000,16.66
1,4-036-0,La Tuque,25,30,Bell,6,,,8000,8800,10
1,4-038-0,Louiseville,25,26,Bell,5,,,11000,13000,18.18
1,4-039-0,Asbestos,25,27,Bell,5,,,15000,17000,13.33
1,4-040-0,Victoriaville,25,26,Bell,5,,,29000,32000,10.34
1,4-041-0,Coaticook,25,22,Bell,6,,,7000,7700,10
1,4-043-0,Windsor,25,31,Bell,6,,,9000,9900,10
1,4-045-0,Cowansville,25,25,Bell,5,,,15000,17000,13.33
1,4-046-0,Farnham,25,22,Bell,6,,,15000,17000,13.33
1,4-047-0,Granby,25,25,Bell,5,,,54000,60000,11.11
1,4-049-0,Sorel,25,21,Bell,4,,,30000,33000,10
1,4-050-0,Joliette,25,17,Bell,7,,,82000,91000,10.97
1,4-051-0,Montréal,25,25,Bell,4,,,10097000,11107000,10
1,4-052-0,Sainte-Agathe-des-Monts,25,27,Bell,5,,,39000,43000,10.25
1,4-053-0,Hawkesbury,25,28,Bell,5,,,33000,37000,12.12
1,4-054-0,Mont-Laurier / Maniwaki,25,25,Bell,4,,,25000,28000,12
1,4-055-0,Ottawa,25,22,Bell,7,,,1453000,1599000,10.04
1,4-056-0,Pembroke,25,38,Bell,5,,,42000,47000,11.9
1,4-057-0,Arnprior / Renfrew,25,21,Bell,6,,,16000,18000,12.5
1,4-058-0,Rouyn-Noranda,25,26,Bell,4,,,22000,25000,13.63
1,4-059-0,Notre-Dame-du-Nord,25,25,Bell,4,,,8000,8800,10
1,4-060-0,La Sarre,25,27,Bell,4,,,10000,11000,10
1,4-061-0,Amos,5,15,Bell,5,,,13000,15000,15.38
1,4-062-0,Val-d'Or,5,14,Bell,4,,,23000,26000,13.04
1,4-063-0,Roberval / Saint-Félicien,25,26,Bell,5,,,30000,33000,10
1,4-064-0,Baie-Comeau,25,21,Bell,7,,,22000,25000,13.63
1,4-065-0,Port-Cartier / Sept-Îles,25,26,Bell,10,,,24000,27000,12.5
1,4-066-0,Chibougamau,5,14,Bell,4,,,23000,26000,13.04
1,4-067-0,Cornwall,25,34,Bell,3,,,36000,40000,11.11
1,4-068-0,Brockville,25,38,Bell,5,,,36000,40000,11.11
1,4-069-0,Gananoque,25,43,Bell,6,,,7000,7700,10
1,4-070-0,Kingston,25,35,Bell,5,,,115000,127000,10.43
1,4-071-0,Napanee,25,39,Bell,5,,,22000,25000,13.63
1,4-072-0,Belleville,25,40,Bell,2,,,101000,112000,10.89
1,4-073-0,Cobourg,25,42,Bell,3,,,33000,37000,12.12
1,4-074-0,Peterborough,25,37,Bell,5,,,108000,119000,10.18
1,4-075-0,Lindsay,25,28,Bell,5,,,23000,26000,13.04
1,4-076-0,Minden,25,22,Bell,5,,,11000,13000,18.18
1,4-077-0,Toronto,25,27,Bell,4,,,16311000,17943000,10
1,4-078-0,Alliston,25,36,Bell,5,,,66000,73000,10.6
1,4-079-0,Guelph / Kitchener,25,26,Bell,6,,,460000,506000,10
1,4-080-0,Fergus,25,36,Bell,6,,,15000,17000,13.33
1,4-081-0,Kincardine,5,29,Bell,5,,,95000,105000,10.52
1,4-082-0,Listowel / Goderich,25,32,Bell,5,,,43000,48000,11.62
1,4-083-0,Fort Erie,25,23,Bell,6,,,16000,18000,12.5
1,4-084-0,Niagara / St. Catharines,25,28,Bell,5,,,227000,250000,10.13
1,4-085-0,Haldimand / Dunnville,25,27,Bell,6,,,19000,21000,10.52
1,4-086-0,London / Woodstock / St. Thomas,25,27,Bell,6,,,441000,486000,10.2
1,4-087-0,Brantford,25,29,Bell,5,,,90000,99000,10
1,4-088-0,Stratford,25,27,Bell,5,,,26000,29000,11.53
1,4-089-0,Chatham,25,34,Bell,5,,,35000,39000,11.42
1,4-090-0,Windsor / Leamington,25,32,Bell,7,,,261000,288000,10.34
1,4-091-0,Wallaceburg,25,27,Bell,5,,,16000,18000,12.5
1,4-092-0,Sarnia,25,39,Bell,3,,,63000,70000,11.11
1,4-093-0,Strathroy,25,25,Bell,5,,,24000,27000,12.5
1,4-094-0,Barrie,25,25,Bell,3,,,229000,252000,10.04
1,4-095-0,Midland,25,28,Bell,5,,,25000,28000,12
1,4-096-0,Gravenhurst / Bracebridge,25,21,Bell,5,,,32000,36000,12.5
1,4-097-0,North Bay,5,19,Bell,4,,,53000,59000,11.32
1,4-098-0,Parry Sound,5,15,Bell,5,,,11000,13000,18.18
1,4-099-0,Elliot Lake,25,19,Bell,4,,,15000,17000,13.33
1,4-100-0,Sudbury,25,28,Bell,5,,,116000,128000,10.34
1,4-104-0,Kenora / Sioux Lookout,5,18,Bell,5,,,33000,37000,12.12
1,4-105-0,Iron Bridge,5,17,Bell,2,,,10000,11000,10
1,4-106-0,Sault Ste. Marie,25,15,Bell,1,,,41000,46000,12.19
1,4-107-0,Marathon,5,20,Bell,5,,,13000,15000,15.38
1,4-108-0,Thunder Bay,5,20,Bell,5,,,79000,87000,10.12
1,4-109-0,Fort Frances,5,20,Bell,5,,,10000,11000,10
1,4-110-0,Steinbach,25,30,Bell,6,,,33000,37000,12.12
1,4-111-0,Winnipeg,25,22,Bell,4,,,540000,594000,10
1,4-112-0,Lac du Bonnet,5,15,Bell,5,,,30000,33000,10
1,4-113-0,Morden / Winkler,25,21,Bell,5,,,26000,29000,11.53
1,4-114-0,Brandon,25,21,Bell,7,,,53000,59000,11.32
1,4-115-0,Portage la Prairie,25,28,Bell,6,,,11000,13000,18.18
1,4-116-0,Dauphin,25,28,Bell,5,,,39000,43000,10.25
1,4-117-0,Creighton / Flin Flon,5,15,Bell,5,,,11000,13000,18.18
1,4-118-0,Thompson,5,11,Bell,5,,,26000,29000,11.53
1,4-119-0,Estevan,25,27,Bell,10,,,23000,26000,13.04
1,4-120-0,Weyburn,25,27,Bell,10,,,12000,14000,16.66
1,4-121-0,Moose Jaw,25,26,Bell,7,,,28000,31000,10.71
1,4-122-0,Swift Current,25,28,Bell,7,,,24000,27000,12.5
1,4-123-0,Yorkton,25,28,Bell,7,,,32000,36000,12.5
1,4-124-0,Regina,25,25,Bell,5,,,169000,186000,10.05
1,4-125-0,Saskatoon,25,25,Bell,5,,,199000,219000,10.05
1,4-126-0,Watrous,25,29,Bell,7,,,14000,16000,14.28
1,4-127-0,Battleford,25,26,Bell,6,,,51000,57000,11.76
1,4-128-0,Prince Albert,25,27,Bell,7,,,67000,74000,10.44
1,4-129-0,Lloydminster,25,23,Bell,7,,,19000,21000,10.52
1,4-130-0,Northern Saskatchewan,5,20,Bell,5,,,19000,21000,10.52
1,4-131-0,Medicine Hat / Brooks,25,21,Bell,8,,,55000,61000,10.9
1,4-132-0,Lethbridge,25,21,Bell,8,,,123000,136000,10.56
1,4-133-0,Stettler / Oyen / Wainwright,25,21,Bell,7,,,26000,29000,11.53
1,4-134-0,High River,25,21,Bell,7,,,61000,68000,11.47
1,4-135-0,Strathmore,25,21,Bell,7,,,23000,26000,13.04
1,4-136-0,Calgary,25,22,Bell,6,,,1417000,1559000,10.02
1,4-137-0,Red Deer,25,21,Bell,8,,,134000,148000,10.44
1,4-138-0,Wetaskiwin / Ponoka,25,21,Bell,7,,,28000,31000,10.71
1,4-139-0,Camrose,25,21,Bell,7,,,20000,22000,10
1,4-140-0,Vegreville,25,21,Bell,7,,,8000,8800,10
1,4-141-0,Edmonton,25,22,Bell,7,,,1326000,1459000,10.03
1,4-142-0,Edson / Hinton,25,21,Bell,7,,,25000,28000,12
1,4-143-0,Bonnyville,25,21,Bell,8,,,43000,48000,11.62
1,4-144-0,Whitecourt,25,21,Bell,7,,,17000,19000,11.76
1,4-145-0,Barrhead,25,21,Bell,7,,,12000,14000,16.66
1,4-146-0,Fort McMurray,25,21,Bell,8,,,38000,42000,10.52
1,4-147-0,Peace River,5,15,Bell,5,,,44000,49000,11.36
1,4-148-0,Grande Prairie,25,28,Bell,7,,,56000,62000,10.71
1,4-149-0,East Kootenay,25,20,Bell,7,,,31000,35000,12.9
1,4-150-0,West Kootenay,25,20,Bell,7,,,40000,44000,10
1,4-151-0,Kelowna,25,20,Bell,8,,,236000,260000,10.16
1,4-152-0,Vancouver,25,21,Bell,5,,,6337000,6971000,10
1,4-153-0,Hope,25,16,Bell,7,,,13000,15000,15.38
1,4-154-0,Victoria,25,20,Bell,10,,,298000,328000,10.06
1,4-155-0,Nanaimo,25,20,Bell,10,,,127000,140000,10.23
1,4-156-0,Courtenay,5,13,Bell,5,,,61000,68000,11.47
1,4-157-0,Powell River,5,13,Bell,5,,,14000,16000,14.28
1,4-158-0,Squamish / Whistler,25,23,Bell,7,,,38000,42000,10.52
1,4-159-0,Merritt,25,15,Bell,7,,,8000,8800,10
1,4-160-0,Kamloops,25,20,Bell,7,,,70000,77000,10
1,4-161-0,Ashcroft,5,13,Bell,5,,,8000,8800,10
1,4-162-0,Salmon Arm,25,15,Bell,7,,,26000,29000,11.53
1,4-163-0,Golden,25,16,Bell,7,,,3000,3300,10
1,4-164-0,Williams Lake,5,13,Bell,5,,,20000,22000,10
1,4-165-0,Quesnel / Red Bluff,5,9,Bell,5,,,12000,14000,16.66
1,4-166-0,Skeena,5,9,Bell,5,,,29000,32000,10.34
1,4-167-0,Prince George,25,20,Bell,7,,,48000,53000,10.41
1,4-168-0,Smithers,5,10,Bell,5,,,19000,21000,10.52
1,4-169-0,Dawson Creek,5,10,Bell,5,,,35000,39000,11.42
2,4-081-0,Kincardine,5,19,Huron Tel,5,Maintained,,105000,116000,10.47
2,4-081-1,Kincardine,20,21,Huron Tel,5,Maintained,,61000,68000,11.47
2,4-082-0,Listowel / Goderich,25,32,Huron Tel,5,Maintained,,48000,53000,10.41
2,4-068-0,Brockville,25,38,NE&W SPC,8,Maintained,,40000,44000,10
2,4-069-0,Gananoque,25,43,NE&W SPC,10,Maintained,,7700,8500,10.38
2,4-070-0,Kingston,25,35,NE&W SPC,6,Maintained,,127000,140000,10.23
2,4-071-0,Napanee,25,39,NE&W SPC,6,Maintained,,25000,28000,12
2,4-072-0,Belleville,25,40,NE&W SPC,6,Maintained,,112000,124000,10.71
2,4-073-0,Cobourg,25,42,NE&W SPC,7,Maintained,,37000,41000,10.81
2,4-074-0,Peterborough,25,37,NE&W SPC,8,Maintained,,119000,131000,10.08
2,4-075-0,Lindsay,25,28,NE&W SPC,7,Maintained,,26000,29000,11.53
2,4-078-0,Alliston,25,36,NE&W SPC,7,Maintained,,73000,81000,10.95
